index,cpu,gpu,ram_type,ram_size,storage,display_size,display_type,display_fps,name,image,price,Disount,budget_class,uid,type,timestamp,action,query
18,9th Generation Intel Core i9-9900K,NVIDIA GeForce RTX 2080 8GB GDDR6 (OC Ready),DDR4,64,2000,17.3,FHD,144,Alienware Area-51m Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/DellMicroContent/PublishingImages/ICN-MEMRY-MEMRY_SIZE_GB-16_us_dhs.png,379015,0,high,FZLWX6,storage_p,5/20/2017 19:52,bought,1998memory
18,9th Generation Intel Core i9-9900K,NVIDIA GeForce RTX 2080 8GB GDDR6 (OC Ready),DDR4,64,2000,17.3,FHD,144,Alienware Area-51m Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/DellMicroContent/PublishingImages/ICN-MEMRY-MEMRY_SIZE_GB-16_us_dhs.png,379015,0,high,FZLWX6,storage_p,5/22/2017 0:05,delete_cart,2000storage
18,9th Generation Intel Core i9-9900K,NVIDIA GeForce RTX 2080 8GB GDDR6 (OC Ready),DDR4,64,2000,17.3,FHD,144,Alienware Area-51m Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/DellMicroContent/PublishingImages/ICN-MEMRY-MEMRY_SIZE_GB-16_us_dhs.png,379015,0,high,FZLWX6,storage_p,5/26/2017 2:19,view,1998memory
18,9th Generation Intel Core i9-9900K,NVIDIA GeForce RTX 2080 8GB GDDR6 (OC Ready),DDR4,64,2000,17.3,FHD,144,Alienware Area-51m Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/DellMicroContent/PublishingImages/ICN-MEMRY-MEMRY_SIZE_GB-16_us_dhs.png,379015,0,high,FZLWX6,storage_p,5/26/2017 5:01,view,2001storage
18,9th Generation Intel Core i9-9900K,NVIDIA GeForce RTX 2080 8GB GDDR6 (OC Ready),DDR4,64,2000,17.3,FHD,144,Alienware Area-51m Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/DellMicroContent/PublishingImages/ICN-MEMRY-MEMRY_SIZE_GB-16_us_dhs.png,379015,0,high,FZLWX6,storage_p,5/31/2017 9:56,view,2001memory
18,9th Generation Intel Core i9-9900K,NVIDIA GeForce RTX 2080 8GB GDDR6 (OC Ready),DDR4,64,2000,17.3,FHD,144,Alienware Area-51m Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/DellMicroContent/PublishingImages/ICN-MEMRY-MEMRY_SIZE_GB-16_us_dhs.png,379015,0,high,FZLWX6,storage_p,5/31/2017 11:47,view,2000storage
8,8th Generation Intel Core i9-8950HK,NVIDIA GeForce RTX 2080 8GB GDDR6 with Max-Q Design,DDR4,32,512,17.3,UHD,60,Alienware m17 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/DellMicroContent/PublishingImages/ICN-MEMRY-MEMRY_SIZE_GB-16_us_dhs.png,262750,0,high,6r9VVW,gpu_1,5/22/2018 14:09,add_cart,2080 8GB GeForce RTX
5,8th Generation Intel Core i9-8950HK,NVIDIA GeForce RTX 2080 8GB GDDR6 with Max-Q Design,DDR4,32,512,17.3,UHD,60,Alienware m17 Gaming Laptop,//i.dell.com/is/image/DellContent//content/dam/global-site-design/product_images/dell_client_products/notebooks/alienware_notebooks/m17_r1/global_spi/notebook-alienware-m-17-r1-bestof-500-ng.psd?fmt=jpg,262750,0,high,6r9VVW,gpu_1,5/22/2018 16:02,view,with Design GeForce 2080
8,8th Generation Intel Core i9-8950HK,NVIDIA GeForce RTX 2080 8GB GDDR6 with Max-Q Design,DDR4,32,512,17.3,UHD,60,Alienware m17 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/DellMicroContent/PublishingImages/ICN-MEMRY-MEMRY_SIZE_GB-16_us_dhs.png,262750,0,high,6r9VVW,gpu_1,5/23/2018 17:23,view,8GB Max-Q with RTX
8,8th Generation Intel Core i9-8950HK,NVIDIA GeForce RTX 2080 8GB GDDR6 with Max-Q Design,DDR4,32,512,17.3,UHD,60,Alienware m17 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/DellMicroContent/PublishingImages/ICN-MEMRY-MEMRY_SIZE_GB-16_us_dhs.png,262750,0,high,6r9VVW,gpu_1,5/23/2018 21:34,bought,8GB
5,8th Generation Intel Core i9-8950HK,NVIDIA GeForce RTX 2080 8GB GDDR6 with Max-Q Design,DDR4,32,512,17.3,UHD,60,Alienware m17 Gaming Laptop,//i.dell.com/is/image/DellContent//content/dam/global-site-design/product_images/dell_client_products/notebooks/alienware_notebooks/m17_r1/global_spi/notebook-alienware-m-17-r1-bestof-500-ng.psd?fmt=jpg,262750,0,high,6r9VVW,gpu_1,5/24/2018 1:40,view,GeForce NVIDIA Design
4,8th Generation Intel Core i9-8950HK,NVIDIA GeForce RTX 2080 8GB GDDR6 with Max-Q Design,DDR4,32,1000,17.3,UHD,60,Alienware m17 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/DellMicroContent/PublishingImages/ICN-HDRV-HD_CAPACITY_GB-1000_us_dhs.png,284083,0,high,6r9VVW,gpu_1,5/24/2018 2:53,bought,RTX Design
9,8th Generation Intel Core i9-8950HK,NVIDIA GeForce RTX 2080 8GB GDDR6 with Max-Q Design,DDR4,32,1000,17.3,UHD,60,Alienware m17 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/DellMicroContent/PublishingImages/ICN-HDRV-HD_CAPACITY_GB-1000_us_dhs.png,284083,0,high,6r9VVW,gpu_1,5/28/2018 4:47,add_cart,2080
20,9th Generation Intel Core i9-9900,NVIDIA GeForce RTX 2080 8GB GDDR6 (OC Ready),DDR4,32,512,17.3,FHD,144,Alienware Area-51m Gaming Laptop,//i.dell.com/is/image/DellContent//content/dam/global-site-design/product_images/dell_client_products/notebooks/alienware_notebooks/m17_r1/global_spi/notebook-alienware-m-17-r1-bestof-500-ng.psd?fmt=jpg,305772,0,high,6r9VVW,gpu_1,5/28/2018 8:18,view,8GB (OC GDDR6 RTX
8,8th Generation Intel Core i9-8950HK,NVIDIA GeForce RTX 2080 8GB GDDR6 with Max-Q Design,DDR4,32,512,17.3,UHD,60,Alienware m17 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/DellMicroContent/PublishingImages/ICN-MEMRY-MEMRY_SIZE_GB-16_us_dhs.png,262750,0,high,6r9VVW,gpu_1,5/28/2018 12:55,view,Design
2,8th Generation Intel Core i7-8750H,NVIDIA GeForce RTX 2070 8GB GDDR6 with Max-Q Design,DDR4,16,1000,17.3,QHD,120,Alienware m17 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/dellmicrocontent/publishingimages/Win10_fragment-(2).png,174218,0,mid,vyK8jS,budget_class,5/13/2019 14:22,view,Gaming Alienware Laptop
3,8th Generation Intel Core  i7-8750H,NVIDIA GeForce RTX 2070 8GB GDDR6 with Max-Q Design,DDR4,16,512,15.6,FHD,144,Alienware m15 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/DellMicroContent/PublishingImages/ICN-MEMRY-MEMRY_SIZE_GB-8_us_dhs.png,170663,0,mid,vyK8jS,budget_class,5/13/2019 16:04,add_cart,Alienware Laptop m15 Gaming
1,9th Generation Intel Core i7-9750H,NVIDIA GeForce RTX 2060 6GB GDDR6 (OC Ready),DDR4,16,256,17.3,FHD,60,Alienware m17 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/DellMicroContent/PublishingImages/ICN-PROC-PROC_BRAND-core_i7_2_us_smb.png,122664,0,mid,vyK8jS,budget_class,5/14/2019 19:19,view,Laptop
30,9th Generation Intel Core i7-9750H,NVIDIA GeForce RTX 2060 6GB GDDR6,DDR4,16,256,15.6,FHD,1080,Dell G7 15 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/DellMicroContent/PublishingImages/ICN-MEMRY-MEMRY_SIZE_GB-16_us_dhs.png,126503,0,mid,vyK8jS,budget_class,5/17/2019 22:31,view,G7
30,9th Generation Intel Core i7-9750H,NVIDIA GeForce RTX 2060 6GB GDDR6,DDR4,16,256,15.6,FHD,1080,Dell G7 15 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/DellMicroContent/PublishingImages/ICN-MEMRY-MEMRY_SIZE_GB-16_us_dhs.png,126503,0,mid,vyK8jS,budget_class,5/18/2019 0:15,view,G7 Laptop
15,9th Generation Intel Core i7-9750H,NVIDIA GeForce RTX 2060 6GB GDDR6 (OC Ready),DDR4,16,512,15.6,FHD,144,Alienware m15 Gaming Laptop,//i.dell.com/is/image/DellContent//content/dam/global-site-design/product_images/dell_client_products/notebooks/alienware_notebooks/m15_r1/global_spi/notebook-alienware-m15-r1-relsize-ss-imprl-500-ng.psd?fmt=jpg,137241,0,mid,vyK8jS,budget_class,5/20/2019 2:50,view,Laptop Gaming Alienware m15
26,9th Generation Intel Core i7-9750H,NVIDIA GeForce RTX 2060 6GB GDDR6 (OC Ready),DDR4,8,256,15.6,FHD,60,New Alienware m15 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/DellMicroContent/PublishingImages/ICN-MEMRY-MEMRY_SIZE_GB-32_us_dhs.png,120886,0,mid,vyK8jS,budget_class,5/20/2019 4:36,view,Alienware Gaming
17,9th Generation Intel Core i7-9700,NVIDIA GeForce RTX 2060 6GB GDDR6 (OC Ready),DDR4,16,1000,17.3,FHD,60,Alienware Area-51m Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/dellmicrocontent/publishingimages/Win10_fragment-(2).png,178399,0,mid,vyK8jS,budget_class,5/23/2019 6:35,delete_cart,Area-51m
33,9th Generation Intel Core i7-9750H,NVIDIA GeForce RTX 2060 6GB GDDR6,DDR4,16,512,17.3,FHD,1080,Dell G7 17 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/DellMicroContent/PublishingImages/ICN-PROC-PROC_BRAND-core_i7_2_us_smb.png,126503,0,mid,vyK8jS,budget_class,5/23/2019 7:57,add_cart,Dell
22,9th Generation Intel Core i7-9750H,NVIDIA GeForce RTX 2070 8GB GDDR6 with Max-Q Design,DDR4,16,512,15.6,FHD,144,New Alienware m15 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/DellMicroContent/PublishingImages/ICN-MEMRY-MEMRY_SIZE_GB-32_us_dhs.png,167818,0,mid,IKmLm3,cpu_1,1/25/2017 14:33,view,i7-9750H 9th
23,9th Generation Intel Core i7-9750H,NVIDIA GeForce RTX 2080 8GB GDDR6 with Max-Q Design,DDR4,16,1000,15.6,FHD,240,New Alienware m15 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/DellMicroContent/PublishingImages/ICN-HDRV-HD_CAPACITY_GB-1000_us_dhs.png,222573,0,mid,IKmLm3,cpu_1,1/28/2017 16:26,add_cart,9th Core
39,9th Generation Intel Core i7-9750H,NVIDIA GeForce GTX 1650 4GB GDDR5,DDR4,8,256,15.6,FHD,1080,Dell G5 15 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/DellMicroContent/PublishingImages/ICN-MEMRY-MEMRY_SIZE_GB-32_us_dhs.png,81704,0,low,IKmLm3,cpu_1,1/29/2017 17:29,add_cart,9th Intel Generation
32,9th Generation Intel Core i7-9750H,NVIDIA GeForce RTX 2060 6GB GDDR6,DDR4,16,256,15.6,FHD,1080,Dell G7 15 Gaming Laptop,//i.dell.com/is/image/DellContent//content/dam/global-site-design/product_images/dell_client_products/notebooks/alienware_notebooks/alienware_m17_r2/global_spi/non-tobii-white/ng/notebook-alienware-m17-r2-non-tobii-bestof-500-ng.psd?fmt=jpg,126503,0,mid,IKmLm3,cpu_1,2/2/2017 19:53,add_cart,Generation
39,9th Generation Intel Core i7-9750H,NVIDIA GeForce GTX 1650 4GB GDDR5,DDR4,8,256,15.6,FHD,1080,Dell G5 15 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/DellMicroContent/PublishingImages/ICN-MEMRY-MEMRY_SIZE_GB-32_us_dhs.png,81704,0,low,IKmLm3,cpu_1,2/3/2017 21:10,delete_cart,i7-9750H 9th Generation Core
37,9th Generation Intel Core i7-9750H,NVIDIA GeForce GTX 1660 Ti 6GB GDDR6,DDR4,8,256,15.6,FHD,144,Dell G5 15 SE Gaming Laptop,//i.dell.com/is/image/DellContent//content/dam/global-site-design/product_images/dell_client_products/notebooks/alienware_notebooks/m17_r1/global_spi/notebook-alienware-m-17-r1-bestof-500-ng.psd?fmt=jpg,100904,0,low,IKmLm3,cpu_1,2/6/2017 22:13,add_cart,9th Generation Intel
25,9th Generation Intel Core i5-9300H,NVIDIA GeForce GTX 1660 Ti 6GB GDDR6,DDR4,8,256,15.6,FHD,60,New Alienware m15 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/dellmicrocontent/publishingimages/Win10_fragment-(2).png,99553,0,low,oPYBL9,storage_p,6/3/2018 14:51,view,254memory
11,9th Generation Intel Core i7-9750H,NVIDIA GeForce GTX 1660 Ti 6GB GDDR6,DDR4,16,256,15.6,FHD,144,Alienware m15 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/DellMicroContent/PublishingImages/ICN-PROC-PROC_BRAND-core_i7_2_us_smb.png,120886,0,mid,oPYBL9,storage_p,6/3/2018 19:46,view,255storage
11,9th Generation Intel Core i7-9750H,NVIDIA GeForce GTX 1660 Ti 6GB GDDR6,DDR4,16,256,15.6,FHD,144,Alienware m15 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/DellMicroContent/PublishingImages/ICN-PROC-PROC_BRAND-core_i7_2_us_smb.png,120886,0,mid,oPYBL9,storage_p,6/3/2018 23:42,add_cart,254gb
39,9th Generation Intel Core i7-9750H,NVIDIA GeForce GTX 1650 4GB GDDR5,DDR4,8,256,15.6,FHD,1080,Dell G5 15 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/DellMicroContent/PublishingImages/ICN-MEMRY-MEMRY_SIZE_GB-32_us_dhs.png,81704,0,low,oPYBL9,storage_p,6/5/2018 2:58,bought,254memory
37,9th Generation Intel Core i7-9750H,NVIDIA GeForce GTX 1660 Ti 6GB GDDR6,DDR4,8,256,15.6,FHD,144,Dell G5 15 SE Gaming Laptop,//i.dell.com/is/image/DellContent//content/dam/global-site-design/product_images/dell_client_products/notebooks/alienware_notebooks/m17_r1/global_spi/notebook-alienware-m-17-r1-bestof-500-ng.psd?fmt=jpg,100904,0,low,oPYBL9,storage_p,6/9/2018 4:29,view,256storage
35,9th Generation Intel Core i7-9750H,NVIDIA GeForce GTX 1660 Ti 6GB GDDR6,DDR4,8,256,15.6,FHD,1080,Dell G5 15 SE Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/DellMicroContent/PublishingImages/ICN-MEMRY-MEMRY_SIZE_GB-16_us_dhs.png,83126,0,low,oPYBL9,storage_p,6/9/2018 6:39,add_cart,257memory
30,9th Generation Intel Core i7-9750H,NVIDIA GeForce RTX 2060 6GB GDDR6,DDR4,16,256,15.6,FHD,1080,Dell G7 15 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/DellMicroContent/PublishingImages/ICN-MEMRY-MEMRY_SIZE_GB-16_us_dhs.png,126503,0,mid,oPYBL9,storage_p,6/10/2018 8:39,view,256memory
37,9th Generation Intel Core i7-9750H,NVIDIA GeForce GTX 1660 Ti 6GB GDDR6,DDR4,8,256,15.6,FHD,144,Dell G5 15 SE Gaming Laptop,//i.dell.com/is/image/DellContent//content/dam/global-site-design/product_images/dell_client_products/notebooks/alienware_notebooks/m17_r1/global_spi/notebook-alienware-m-17-r1-bestof-500-ng.psd?fmt=jpg,100904,0,low,oPYBL9,storage_p,6/15/2018 10:14,add_cart,255storage
30,9th Generation Intel Core i7-9750H,NVIDIA GeForce RTX 2060 6GB GDDR6,DDR4,16,256,15.6,FHD,1080,Dell G7 15 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/DellMicroContent/PublishingImages/ICN-MEMRY-MEMRY_SIZE_GB-16_us_dhs.png,126503,0,mid,oPYBL9,storage_p,6/15/2018 12:44,bought,256storage
5,8th Generation Intel Core i9-8950HK,NVIDIA GeForce RTX 2080 8GB GDDR6 with Max-Q Design,DDR4,32,512,17.3,UHD,60,Alienware m17 Gaming Laptop,//i.dell.com/is/image/DellContent//content/dam/global-site-design/product_images/dell_client_products/notebooks/alienware_notebooks/m17_r1/global_spi/notebook-alienware-m-17-r1-bestof-500-ng.psd?fmt=jpg,262750,0,high,cU7Slh,gpu_1,7/21/2017 14:00,add_cart,2080
5,8th Generation Intel Core i9-8950HK,NVIDIA GeForce RTX 2080 8GB GDDR6 with Max-Q Design,DDR4,32,512,17.3,UHD,60,Alienware m17 Gaming Laptop,//i.dell.com/is/image/DellContent//content/dam/global-site-design/product_images/dell_client_products/notebooks/alienware_notebooks/m17_r1/global_spi/notebook-alienware-m-17-r1-bestof-500-ng.psd?fmt=jpg,262750,0,high,cU7Slh,gpu_1,7/22/2017 18:56,view,8GB with GDDR6
23,9th Generation Intel Core i7-9750H,NVIDIA GeForce RTX 2080 8GB GDDR6 with Max-Q Design,DDR4,16,1000,15.6,FHD,240,New Alienware m15 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/DellMicroContent/PublishingImages/ICN-HDRV-HD_CAPACITY_GB-1000_us_dhs.png,222573,0,mid,cU7Slh,gpu_1,7/23/2017 0:23,bought,Design 2080 8GB with
23,9th Generation Intel Core i7-9750H,NVIDIA GeForce RTX 2080 8GB GDDR6 with Max-Q Design,DDR4,16,1000,15.6,FHD,240,New Alienware m15 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/DellMicroContent/PublishingImages/ICN-HDRV-HD_CAPACITY_GB-1000_us_dhs.png,222573,0,mid,cU7Slh,gpu_1,7/25/2017 2:04,add_cart,GDDR6 Max-Q 8GB
4,8th Generation Intel Core i9-8950HK,NVIDIA GeForce RTX 2080 8GB GDDR6 with Max-Q Design,DDR4,32,1000,17.3,UHD,60,Alienware m17 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/DellMicroContent/PublishingImages/ICN-HDRV-HD_CAPACITY_GB-1000_us_dhs.png,284083,0,high,cU7Slh,gpu_1,7/25/2017 3:29,view,GeForce NVIDIA 2080
18,9th Generation Intel Core i9-9900K,NVIDIA GeForce RTX 2080 8GB GDDR6 (OC Ready),DDR4,64,2000,17.3,FHD,144,Alienware Area-51m Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/DellMicroContent/PublishingImages/ICN-MEMRY-MEMRY_SIZE_GB-16_us_dhs.png,379015,0,high,cU7Slh,gpu_1,7/25/2017 7:01,view,(OC Ready) GDDR6
13,8th Generation Intel Core i9-8950HK,NVIDIA GeForce RTX 2080 8GB GDDR6 with Max-Q Design,DDR4,32,1000,15.6,OLED,2160,Alienware m15 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/DellMicroContent/PublishingImages/ICN-MEMRY-MEMRY_SIZE_GB-16_us_dhs.png,273772,0,high,cU7Slh,gpu_1,7/28/2017 8:51,bought,NVIDIA with
18,9th Generation Intel Core i9-9900K,NVIDIA GeForce RTX 2080 8GB GDDR6 (OC Ready),DDR4,64,2000,17.3,FHD,144,Alienware Area-51m Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/DellMicroContent/PublishingImages/ICN-MEMRY-MEMRY_SIZE_GB-16_us_dhs.png,379015,0,high,cU7Slh,gpu_1,8/1/2017 11:00,add_cart,2080 GDDR6 GeForce Ready)
9,8th Generation Intel Core i9-8950HK,NVIDIA GeForce RTX 2080 8GB GDDR6 with Max-Q Design,DDR4,32,1000,17.3,UHD,60,Alienware m17 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/DellMicroContent/PublishingImages/ICN-HDRV-HD_CAPACITY_GB-1000_us_dhs.png,284083,0,high,cU7Slh,gpu_1,8/1/2017 12:37,view,Max-Q
20,9th Generation Intel Core i9-9900,NVIDIA GeForce RTX 2080 8GB GDDR6 (OC Ready),DDR4,32,512,17.3,FHD,144,Alienware Area-51m Gaming Laptop,//i.dell.com/is/image/DellContent//content/dam/global-site-design/product_images/dell_client_products/notebooks/alienware_notebooks/m17_r1/global_spi/notebook-alienware-m-17-r1-bestof-500-ng.psd?fmt=jpg,305772,0,high,cU7Slh,gpu_1,8/3/2017 15:03,add_cart,Ready)
23,9th Generation Intel Core i7-9750H,NVIDIA GeForce RTX 2080 8GB GDDR6 with Max-Q Design,DDR4,16,1000,15.6,FHD,240,New Alienware m15 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/DellMicroContent/PublishingImages/ICN-HDRV-HD_CAPACITY_GB-1000_us_dhs.png,222573,0,mid,cU7Slh,gpu_1,8/3/2017 18:54,bought,8GB NVIDIA
20,9th Generation Intel Core i9-9900,NVIDIA GeForce RTX 2080 8GB GDDR6 (OC Ready),DDR4,32,512,17.3,FHD,144,Alienware Area-51m Gaming Laptop,//i.dell.com/is/image/DellContent//content/dam/global-site-design/product_images/dell_client_products/notebooks/alienware_notebooks/m17_r1/global_spi/notebook-alienware-m-17-r1-bestof-500-ng.psd?fmt=jpg,305772,0,high,cU7Slh,gpu_1,8/3/2017 20:13,view,2080 GeForce 8GB (OC
8,8th Generation Intel Core i9-8950HK,NVIDIA GeForce RTX 2080 8GB GDDR6 with Max-Q Design,DDR4,32,512,17.3,UHD,60,Alienware m17 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/DellMicroContent/PublishingImages/ICN-MEMRY-MEMRY_SIZE_GB-16_us_dhs.png,262750,0,high,cU7Slh,gpu_1,8/4/2017 22:51,delete_cart,Design
24,9th Generation Intel Core i7-9750H,NVIDIA GeForce RTX 2080 8GB GDDR6 with Max-Q Design,DDR4,16,1000,15.6,FHD,240,New Alienware m15 Gaming Laptop,//i.dell.com/is/image/DellContent//content/dam/global-site-design/product_images/dell_client_products/notebooks/alienware_notebooks/m17_r1/global_spi/notebook-alienware-m-17-r1-bestof-500-ng.psd?fmt=jpg,222573,0,mid,IDrPwF,gpu_1,5/19/2017 18:14,view,NVIDIA
12,8th Generation Intel Core  i7-8750H,NVIDIA GeForce RTX 2080 8GB GDDR6 with Max-Q Design,DDR4,16,512,15.6,FHD,240,Alienware m15 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/dellmicrocontent/publishingimages/Win10_fragment-(2).png,195551,0,mid,IDrPwF,gpu_1,5/20/2017 21:01,bought,2080 Design NVIDIA GeForce
20,9th Generation Intel Core i9-9900,NVIDIA GeForce RTX 2080 8GB GDDR6 (OC Ready),DDR4,32,512,17.3,FHD,144,Alienware Area-51m Gaming Laptop,//i.dell.com/is/image/DellContent//content/dam/global-site-design/product_images/dell_client_products/notebooks/alienware_notebooks/m17_r1/global_spi/notebook-alienware-m-17-r1-bestof-500-ng.psd?fmt=jpg,305772,0,high,IDrPwF,gpu_1,5/24/2017 2:13,add_cart,Ready) GDDR6 GeForce RTX
8,8th Generation Intel Core i9-8950HK,NVIDIA GeForce RTX 2080 8GB GDDR6 with Max-Q Design,DDR4,32,512,17.3,UHD,60,Alienware m17 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/DellMicroContent/PublishingImages/ICN-MEMRY-MEMRY_SIZE_GB-16_us_dhs.png,262750,0,high,IDrPwF,gpu_1,5/26/2017 4:58,bought,GDDR6 2080
5,8th Generation Intel Core i9-8950HK,NVIDIA GeForce RTX 2080 8GB GDDR6 with Max-Q Design,DDR4,32,512,17.3,UHD,60,Alienware m17 Gaming Laptop,//i.dell.com/is/image/DellContent//content/dam/global-site-design/product_images/dell_client_products/notebooks/alienware_notebooks/m17_r1/global_spi/notebook-alienware-m-17-r1-bestof-500-ng.psd?fmt=jpg,262750,0,high,IDrPwF,gpu_1,5/27/2017 8:10,add_cart,8GB
2,8th Generation Intel Core i7-8750H,NVIDIA GeForce RTX 2070 8GB GDDR6 with Max-Q Design,DDR4,16,1000,17.3,QHD,120,Alienware m17 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/dellmicrocontent/publishingimages/Win10_fragment-(2).png,174218,0,mid,rttKdt,cpu_1,4/24/2018 15:08,view,Intel Generation Core i7-8750H
2,8th Generation Intel Core i7-8750H,NVIDIA GeForce RTX 2070 8GB GDDR6 with Max-Q Design,DDR4,16,1000,17.3,QHD,120,Alienware m17 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/dellmicrocontent/publishingimages/Win10_fragment-(2).png,174218,0,mid,rttKdt,cpu_1,4/26/2018 19:39,add_cart,Generation Intel
27,9th Generation Intel Core i5-9300H,NVIDIA GeForce GTX 1650 4GB GDDR5,DDR4,8,128,15.6,FHD,144,New Dell G3 15 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/DellMicroContent/PublishingImages/ICN-HDRV-HD_CAPACITY_GB-1000_us_dhs.png,67482,0,low,rttKdt,cpu_1,4/30/2018 21:21,add_cart,Intel
16,8th Generation Intel Core  i7-8750H,NVIDIA GeForce RTX 2070 8GB GDDR6 with Max-Q Design,DDR4,16,512,15.6,FHD,144,Alienware m15 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/DellMicroContent/PublishingImages/ICN-PROC-PROC_BRAND-core_i7_2_us_smb.png,156441,0,mid,rttKdt,cpu_1,4/30/2018 23:49,add_cart,i7-8750H  Core Generation
10,8th Generation Intel Core  i7-8750H,NVIDIA GeForce RTX 2070 8GB GDDR6 with Max-Q Design,DDR4,16,512,15.6,FHD,144,Alienware m15 Gaming Laptop,//i.dell.com/is/image/DellContent//content/dam/global-site-design/product_images/dell_client_products/notebooks/alienware_notebooks/m17_r1/global_spi/notebook-alienware-m-17-r1-bestof-500-ng.psd?fmt=jpg,170663,0,mid,rttKdt,cpu_1,5/2/2018 1:39,view,Generation Intel  8th
6,9th Generation Intel Core i9-9980HK,NVIDIA GeForce RTX 2080 8GB GDDR6 with Max-Q Design,DDR4,16,4000,17.3,FHD,144,New Alienware m17 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/DellMicroContent/PublishingImages/ICN-PROC-PROC_BRAND-core_i7_2_us_smb.png,302927,0,high,D89NcS,storage_p,9/17/2019 14:47,view,4001gb
6,9th Generation Intel Core i9-9980HK,NVIDIA GeForce RTX 2080 8GB GDDR6 with Max-Q Design,DDR4,16,4000,17.3,FHD,144,New Alienware m17 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/DellMicroContent/PublishingImages/ICN-PROC-PROC_BRAND-core_i7_2_us_smb.png,302927,0,high,D89NcS,storage_p,9/17/2019 16:22,view,4000storage
6,9th Generation Intel Core i9-9980HK,NVIDIA GeForce RTX 2080 8GB GDDR6 with Max-Q Design,DDR4,16,4000,17.3,FHD,144,New Alienware m17 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/DellMicroContent/PublishingImages/ICN-PROC-PROC_BRAND-core_i7_2_us_smb.png,302927,0,high,D89NcS,storage_p,9/17/2019 18:02,view,4001gb
